Unnamed: 0	text	screen_name	location	LAT	LON
177	catch up with the factcheck we publish this week in our newsletter we take a close look at Kenya high abortion number debunk myth amp invite you to test your knowledge in our weekly quiz	AfricaCheck	Africa	-8.783195	34.508523
178	woman be in trouble for access abortionpill in pandemic the health official have make an easy access of abortion pill with prescription of woman in the be have abortion with medication rather than surgery this process be more easy in COVID pandemic	SafeMTPkit	Hamburg, NY 	42.7158927	-78.8294768
179	LIED to by plan parenthood abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
181	remember abortion harm mother kill unborn baby and alienate father Feminists can live without it	DrJeffKoloze	Garfield Heights, Ohio, USA	41.4169974	-81.6059581
182	credit go to the National Right to Life Committee for demonstrate why the infamous and constitutionally unsound abortion decision roevwade must be overturn remember abortion harm mother kill unborn baby and alienate father	DrJeffKoloze	Garfield Heights, Ohio, USA	41.4169974	-81.6059581
183	Mary consent make a covenant with God and Mary say Behold the handmaid of the Lord be it unto I accord to thy word Luke question what do SBC abortion theology view as justice in case of incest or rape esp by clergy	Christ_Kindness	USA	37.09024	-95.712891
184	question do this passage in Numbers depict a force ceremonial abortion which kill the fetus in order to quell a husband suspicion of his wife adultery	Christ_Kindness	USA	37.09024	-95.712891
185	as a Study member exclaim seriously they disfellowship you for ask question that be bizarre how else can you learn you need well pastoral care probably so seven difficult sbc theology question Trigger Warnings Sexualabuse abortion	Christ_Kindness	USA	37.09024	-95.712891
186	so apparently today be womensequalityday well some of you be go to like this but woman wo be equal until we end abortion it our sin own it end it	TheBossMom78	NW Ohio	41.69171650000001	-84.7332884
187	America have beg for the face of the covid surge and for the AfghanistanCrisis breath out vengeance no repentance just hard word have an option make peace with fornication adultery Sodomy samesexmarriage Transgender nonsense ProudSin	WBCShirl2	The City Of God 	40.4223669	-86.8668498
188	have you donate to a Texas abortion fund yet home of SYS Fund home of Stigma Relief Fund	lilithfund	Central and Southern Texas	30.2873649	-97.6984252
189	want to excommunicate over his abortion stance yet the same bishop be not call excommunication when he proclaim unforgiveness a virtue amp vow to take at least an eye for an eye if not several eye per be this Catholicism	Jah_Bread	Orlando, FL	28.5383832	-81.3789269
190	consider the destructive nature of abortion on the albeit tiny human body it be counterintuitive that she be a protagonist of such mayhem such cognitive bias and self delusion be common among follower dismemberment be and will never be healthcare	museumsireland	Donegal Galway Mayo Waterford	53.28143559999999	-9.0347548
191	I realize now be pro choice but his current trajectory on prevention vs cure he have choose the profitable cure path so girl ignore birth control amp rely on abortion to treat any oopsie	AvaLjordan	Jacksonville, FL	30.3321838	-81.65565099999999
192	regret and hurt abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
193	here what Joe Biden have do to become the most radical pro abortion President ever wicked Reprobate Abortion ProLife	DavidThorpe1237	Arkansas	35.20105	-91.8318334
194	just curious why be abortion a choice but vaccination be not	jamesewardjr	Skokie, IL	42.0324025	-87.7416246
195	these new Texas law go into effect on here be what to know about each from constitutionalcarry to medicalmarijuana to abortion restriction	beccaghennes	Houston	29.7604267	-95.3698028
196	face an unexpected pregnancy you be not alone talk to someone confidentially who care and can help you sort through option at Hugs you get this pregnant hope abortion	LaurenMuzyka	Dallas, TX	32.7766642	-96.79698789999999
197	and if have her way with abortion right there will be less to feed PelosiisaDisgrace	dfarace	Florida, USA	27.6648274	-81.5157535
198	my only Regret abortiontestimonial abortion womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
200	state report reveal gruesome abortion procedure once think obsolete be still be commit fetaltissueresearch abortion hysterotomy saline abortionstat UPitt prolife	CaroleNovielli	Texas, USA	31.9685988	-99.9018131
201	cite anti abortion law and ideology police prosecutor amp judge be misuse their power to criminalize pregnancy amp pregnancy outcome include pregnancy loss birth and abortion start with woman of color low income woman amp drug use woman	NAPW	New York	40.7127753	-74.0059728
202	the Fifth Circuit Court of Appeals uphold a Texas law outlaw a second trimester abortion procedure call dilation and evacuation or dismemberment	CorridorNews	San Marcos, TX	29.8832749	-97.9413941
203	very happy to hear that the prolife break through the leftist idiocy of the french government no one can stop civil right remember abortion harm mother kill unborn baby and alienate father	DrJeffKoloze	Garfield Heights, Ohio, USA	41.4169974	-81.6059581
204	Teresa single out abortion as the great destroyer of peace today because if a mother can kill her own child what be leave for I to kill you and you kill I there be nothing between	Rakeshrj45	Sanchor, India	24.7517368	71.7762183
205	come pray over our sidewalk counselor and the woman in our community seek abortion at the abortion business in South Bend Friday and Saturday all be welcome prolife abortion business pray womensequalityday thursdayvibe thursdaythought	RTLmichiana	Office in South Bend, Indiana	41.6717421	-86.2483165
206	abortion be the Slaughter of innocent child by PlannedParrenthood and their supporter who now have the blood of painfeelingbabie on their hand stoptheslaughter Biden bidenisnotcatholic BidenHasBloodOnHim kill baby Democrats opinion	JLMC3791	Washington, DC	38.9071923	-77.0368707
207	evil New Children Book Tries to Convince Kids it be okay to kill Babies in Abortions abortedbabypart abortion AbortionisMurder JesusMatters	Al_Nickerson	New York	40.7127753	-74.0059728
208	though be on track to be the bad year ever for abortion right in the we determined to continue expand access thank to a host of mission align investor we on our way to do just that	HeyJaneHealth	United States	37.09024	-95.712891
209	one must understand that the legal right to have an abortion in all the state in the be come to an end it will then be leave up to individual state to decide if abortion will remain legal in their state	WomensCenter_FL	Orlando, FL	28.5383832	-81.3789269
210	big thank to for give I a chance and from and for her activism and knowledge reprojustice abortion prochoice	samstroozas	Chicago 	41.8781136	-87.6297982
211	in the land of lake taxpayer fund predatory abortion care bait amp switch scheme steer vulnerable woman away from evidence base care and fact about their right to choose via pregnancy healthcare MedTwitter HumanRights	citizenkirk	Minneapolis, MN	44.977753	-93.2650108
212	my testimony after have an Abortion abortiontestimonial womentellall	AbortionReviews	San Diego, CA	32.715738	-117.1610838
213	abortion watch Aug en banc decision uphold Texas never take effect ban on abortion pp of opinion Whole Woman Health v Paxton	jostonjustice	Washington, DC, U.S.A. 	38.9071923	-77.0368707
214	politician in the useless and inept we all know you be for abortion abortion and more abortion that you now support the killing of newborn baby infanticide show just how extreme you be	DrJeffKoloze	Garfield Heights, Ohio, USA	41.4169974	-81.6059581
215	what the Pandemic reveal about the Future of Abortion	i_inkling	México	23.634501	-102.552784
216	the question ask in the headline below be damn because pro abortion politician have no ethical response	ChildnotChoice	Des Moines, Iowa  USA	41.5868353	-93.6249593
217	as they should we all know the corrupt lead by the incompetent be all about abortion abortion and more abortion and abandon american citizen in Afghanistan to the Taliban vote only for prolife Republicans in and beyond	DrJeffKoloze	Garfield Heights, Ohio, USA	41.4169974	-81.6059581
218	abortion without Consent of Father of Child Amount to Cruelty abortion consent father cruelty familylaw news bhandarilawfirm	bhandarilawfirm	Chandigarh, India	30.7333148	76.7794179
219	and woman should never have their righttochoose CPC and NDP Jagmeet Singh be both ok with current conservative RightWing mps vote against WomensRights abortion and against Bill to banconversiontherapy ScarySingh NDP in bed with OToole LIBERAL	sparkyb1	Sept 2020: Now PERTH, ON 🇨🇦	-31.9523123	115.861309
220	DYK the new Texas law be fakery amp tragedy woman need access to safelegalabortion million have die ProlifeDeaths because of UnsafeAbortion abortionrightsarehumanright ghost of GenderHistory still haunt	HowSxGotScrewed	Manhattan, NY	40.7830603	-73.9712488
221	flash POINT how Mississippi last abortion clinic have become the focal point in the battle to end legal abortion politic be always on the menu at	ChkFriPolitics	Bowling Green, KY	36.9685219	-86.4808043
222	I bet many wish all the people who be now so into the mantra my body my choice have be around during the abortion debate when woman struggle to get this exact same message across they be still struggle today vaccine coronavirus WomensEqualityDay	RadioSpencer	Everywhere	34.144392	-118.340221
223	how be it that some can call on society to finish the work of King dream and yet be so blind that they fail to include the unborn time to wake up and end the violence of abortion and recognize that the civil right movement of today be the prolife movement	frfrankpavone	Titusville, FL	28.6122187	-80.8075537
